,Nickname,Review,Hashtag
820,a_dcafeartgram," 바닐라라떼 + 바닐라 아이스크림  Vanilla Latte + Vanilla Icecream 더욱 달달하고 진한 바닐라 맛! 배경에 들리는 웃음소리, 소음주의 ","홈카페,홈카페레시피,홈카페놀이,홈카페스타그램,카페,디저트,카페레시피공유,라떼,바닐라라떼,홈카페그램,바닐라아이스크림,cafe,caferecipe,homecafe,homemadecafe,vanillalatte,vanillaicecream,vanilla,tastycoffee,latte,cafedrink,tastydrink,yummyrecipe,맞팔,선팔,좋아요반사"
821,ming._.log," "" "" 의 "" "" (￦4,500) . 이름은 한입맘모스지만 크기는 한입보다는 좀 많이 크닼ㅋㅋㅋ 장블랑제리처럼 엄청 큰 맘모스는 아니지만 한번에 적당히 즐길 수 있을정도의 크기랄까 . 앞선 밤호박빵에서도 썼지만 달달한 맛을 기대하고 먹는다면 실망이 클 수도 있는 맛이다. 잼과 크림은 사실 그렇게 인상적인 편은 아니었는데 팥이 인상적이었다. 맘모스를 먹는 내내 살아있는 팥알이 씹혀서 좋았고 리얼한 팥맛을 느낄 수 있어서 좋았다. . 그리고 소보루가 붙은 빵이 맛있었닼ㅋㅋㅋㅋ 맘모스 빵부분만 사서 야금야금 떼어먹고 싶은 맘이 뿜뿜 . 근데 개인적으로 맘모스는 달달함으로 먹는 빵이라고 생각해서 자주 사먹을거 같진 않고 어쩌다 한번씩 생각날 때만 사먹을거 같당","이몸이만든빵,한입맘모스"
822,cafefae, 다음엔 애기설국,
823,a_dcafeartgram," 포트넘 앤 메이슨 Fortnum and Mason 영국왕실로 차를 납품하고 영국의 엘리자베스여왕님이 사랑한다는 홍차 브랜드입니다  홍차말고도 과일차,그림티 등 다양한 종류의 차들이 있더라고요! 강남 신세계백화점 지하1층에 작은 매장이 있습니다! 나중에 꼭 먹어봐야겠어요","포트넘앤메이슨,fortnumandmason,홍차,홈카페,카페스타그램,카페,homecafe,블랙티,blacktea,englishbreakfasttea,카페투어"
824,yo_uouou,nan,"아우어베이커리,자몽에이드,아우어에어,더블초코케익,치즈베리크럼블"
825,daldagury._.yam, 비비큐 취킨 바삭바삭해욤‼ 다들 코로나 조심하세요,
826,ming._.log," "" "" 의 "" "" (￦3,000) . 처음엔 초코 바닐라 필링만보고 안에 무화과가 있는지 몰랐는데 반 갈라보니 저렇게 무화과가 쏘옥 . 무화과 조하 다쿠아즈 조하 . 초코 바닐라 필링맛은 아이스크림 마냥 진짜 부드럽고 맛도 초코아이스크림 바닐라아이스크림이 떠올랐다! 부드럽고 달달한 크림맛을 느낄 때 쯤 톡톡 씹히는 무화과가 킥!! . 다쿠아즈는 퐁신퐁신하면서도 사사삭 바스라지는 그런 식감이랄까?! 화단과자점 다쿠아즈는 쫀쫀하다기 보다는 굉장히 가벼운 느낌이었다 . 뭔가 다쿠아즈는 마카롱보다 더 살살 다뤄줘야 할 것 같구ㅎㅎㅎㅎ","화단과자점,초코바닐라무화과다쿠아즈"
827,kkjihui, . . .,"하남카페,스튜디오카페,너무이쁜,카페추천,jcaferecommend,scacafe,라탄카페,스카카페,웨딩카페,7월생일자,축하파티,맞팔,일상,소통"
828,chochuchochu,nan,"고양이,스노우"
829,yo_uouou,nan,"백일몽,말차우유,체리레몬에이드,아메리카노,치즈케이크"
830,gd_observer, 성내동 항공샷 못 찍는 병에 걸림... 요즘 거의 성내동 차애카페... 둘 다 맛이쪙(가격을 쓰지않는 건 기억이 나지 않기 때문이다!) 요즘은 어디가도 귀찮아서 카페 내부 사진도 잘 안 찍음...나...변했다...ㅠ,"카페위,아이럽쿠키,초코칩스콘"
831,yamstagram_always, 디즈니랜드에서의 점심  너~~~무 더워서 콜라가 정말 생명수같았다지... 콜라만 1000잔 먹고 싶었다...근데 홍콩 치킨맛은 왜이런거죠...?  우리나라 치킨 먹으면 이거 먹은 사람들 다 기절할듯 ...  ,"치킨이짜,치킨이맛없어,말도안돼,홍콩,디즈니랜드,hongkong,disneyland,starlinerdiner,basketset,치킨,먹스타그램"
832,ssom.cafe_zip,nan,"열두달봄,포항,카페스타그램,포항카페"
833,yo_uouou,nan,"소나네디저트,슈가라떼,자몽에이드,라떼,바닐라라떼"
834,cafe__is," 성수_커피가 레전드 인 카페 압구정 본점이 있는지 몰랐어서 비교하긴 어렵겠지만 여긴 대표메뉴인 카멜커피를 꼭 드셔야합니다,, 멋모르고 아메리카노 시킨 제자신이 원망스러워여 ㅜㅜ 대표메뉴라고 내놓기 아주 걸맞는 작품이었습니다  꼬소하고 부드럽운 커피가 아주 아주 인상적이었어요,, 입구부터 써논 앙버터는 시그니처 메뉴겠지만 밥먹으러 가야되서 빵은 못시켰어요,,!! 방금 조만간 다시 가야할 이유가 생겼어요 (비밀인데 여기 화장실이 셀카 맛집입니다요!!!) 성수역에서 조금 멀어서 걸어서가야 되지만 또 그만한 재미가 쏠쏠한 곳    카멜커피  서울 성동구 성덕정19길 6 나사로교회  수요일휴무, 영업시간 11:30-21:00 ","성수,성수카페,뚝섬,뚝섬카페,건대,건대카페,성수감성카페,뚝섬감성카페,건대감성카페,카페투어,카페그램,카페스타그램,카페추천,카페인테리어,카페탐방,카페탐방러,카페디저트,카페맛집,카페데이트,이쁜카페"
835,ming._.log," "" "" "" ""의 "" "" (￦2,000) . 오랜만에 전통시장 간 김에 둘러보다가 넘쳐나는 떡집 속에서 픽한 곳! 참새가 방앗간 그냥 못 지나가듯이 떡순이가 떡집 그냥 못 지나치쥬ㅎㅎㅎㅎ . 여기 시루떡엔 호박고지는 당연하고 리얼 단호박 슬라이스가 들어가 있어서 좋아요 호박 고지만 있는거랑 또 다른 맛!! 호박고지만 먹을 때랑은 다르게 호박의 자연적인 맛이 잘 느껴져서 넘 좋고 . 그리고 서울은 떡 값 다 올랐는데 한 팩에 아직도 이천원이라는 가격이 날 너무 기쁘게했구용ㅎㅎㅎㅎ 서울은 떡 값 다 올랐는데 여긴 안올랐다니까 사장님이 자기도 올리고 싶은데 시장 내 떡집 가격이 다 이래서 못 올리신다고ㅠㅠ . 맛있어서 다음엔 반말로 맞춰볼까 생각중.. 사장님이 실제로도 반말로 많이들 맞추신다고들 하신당. 반말로 맞추면 안에 호박고지랑 호박도 더 많이 넣어주신다고 하시넹","의정부제일시장,오복떡집,팥호박설기"
836,kkjihui, . . .,"한남동,한강진카페,사유,sayoocafe,hannamdong,이태원,한강진,카페사유,카페추천,친구랑수다수다,코로나조심,용산구카페,f4,jcaferecommend,맞팔,일상,소통"
837,duck_f.d.p," 예뿐데 맛까지 좋은곳 , 샐러드가 댑악  2인세트 배터져 ! . . .","맛스타그램,맛,소통,좋아요,일상,일상스타그램,선팔,맞팔,팔로우,potd,daily,좋아요반사,instagram,인스타,like,먹스타그램,카페,먹방,맛집,먹부림,cafe,food,Delicious,foodstagram,존맛탱,jmt,followforfollowback,likeforlikes"
838,yo_uouou,nan,"땡스투,오미자에이드,아메리카노,단호박타르트"
839,mezas_favorite, 힐링하고싶을때 꼭 가보세요. 맛도 분위기도 좋은카페 . . 업데이트 했습니다. 유튜브 메자스 검색해주세요 . .,"을지로투어,을지로카페,을지로입구역카페,을지로,바캉스커피,vacances,vacancescoffee"
840,chochuchochu, . .,"건대카페,도우터,도우터카페,분위기좋은카페,브런치카페"
841,yo_uouou,nan,"코디얼레시피,자몽소다,딸기라떼,바닐라라떼"
842,greentea_lim,nan,딸기케이크
843,daldagury._.yam, 한스델리 맛있당,
844,chochuchochu, 오랜만에,"크라이오,크라이오테라피,크라이오앤플레이스,설리다이어트,테라피,성수동테라피,히비스커스,다이요트"
845,fortune0216, 오늘 날씨는 매우 흐리고 천둥 번개가 쾅! 그냥 내 기분이가 그래.... . .,"일상,일상스타그램,직장인,직장인스타그램,날씨,오늘당신의날씨는어떤가요,흐림,그리고흐림,계속흐림,핵흐림,근데졸림,캐졸림,데일리,데일리그램"
846,yamstagram_always, 저기압일 땐 고기앞으로 가라! 구치만 고기가 두꺼워서 한그릇이면 배불 ,"춘천,명동,티크,삼겹살,된장찌개,무한리필,초벌구이,먹스타그램,고기스타그램"
847,bbang_is_life," 다크로플 (₩7500) - - 블랙 사브레가 올려져있는 독특한 크로플 모양에 넘 궁금했던 곳 블랙사브레가 바삭바삭, 은근 달달하고! 아카시아꿀 뿌려먹으면 존맛.. 이거 뭔가 엄청 특별한 맛은 아닌데 자꾸 생각나는 맛.. 그리고 무엇보다 분위기가 넘 예쁜 카페 -","모리도중,빵라잎_부산,서면카페,크로플"
848,clubrsv_38, 시원해요~~~,"경북카페,카페투어,카페탐방,건대호빠,강남호빠,부산호빠,안동시내카페,안동카페,카페추천,선팔은곧맞팔,선팔환영,선팔맞팔,선팔100,선팔후맞팔"
849,chochuchochu,nan,"결혼식,문정루이비스"
850,ssom.cafe_zip,nan,"스컹크웍스,경주,카페스타그램,경주카페"
851,ssom.cafe_zip," 가봐야지 가봐야지 하다가 드디어 다녀온 입니당 - 핫플카페 주차대란에 지쳐서 다녀온 곳인데 너무너무 만족하고 온곳이라 뿌듯해요ㅎㅎㅎㅎ 콜드브루도 진하고 바디감도 탄탄하니 만족스러웠구 오전출근인 짝꿍은 초코라떼 드셨는데 당충전 진짜 끝내주게 될정도로 진하게 주셧다는,,,초코수혈 헤헤 내부 분위기도 따땃하니 접시와 찻잔 매력을 알게되버리고ㅎㅎ위치도 진짜 한적한 곳에 있어서 힐링하기 너무 최고 저녁에 방문해서 크 초록초록함을 못담아서 아쉽지만 또또 방문하려구요 그리고 쿠키도 미치도록 맛있었는데 짝꿍이랑 호딱 다 먹어버려서 사진이 없어요 이게 무슨일이람ㅎ 짝꿍한테 조만간 초코수혈 하러가자고 해야겠어요~~~~~ -","논실커피로스터스,쏨카페스타그램,논실커피,논실커피로스터스,포항,이동,카페,카페스타그램,카페그램,카페투어,커피,커피스타그램,커피그램,커피투어,포항카페,이동카페,커피맛집,콜드브루,초코라떼,분위기맛집,뷰맛집,쿠키맛집"
852,daldagury._.yam, 우리 동네 짱이다 이렇게 담는 곳이 우리 동네 였다니 ㅠㅠ 자주사먹어야지~~ 베리베리 스트로베리 슈팅스타 요거트 바람과함께 사라지다,
853,ssom.cafe_zip, 밀크티가 진해서 찾게 되는 집 이에요! 디저트도 짱짱하고 커피도 짱짱해서 좋아하는 집이에오.. 분위기도 따땃하니 조명도 또똣하고 만족스러움 만땅 오늘두 운전해준 짝꿍 감사해 -  -,"커피와춤을추는남자,커피와춤을추는남자,커춤추,경주,카페,카페스타그램,카페투어,커피,커피스타그램,커피투어,경주카페,커피맛집,밀크티맛집,디저트맛집,분위기맛집,조명맛집"
854,ming._.log," "" "" 의 "" "" (￦7,000) . 앙증맞은 밤호박 속에 꾸덕한 치즈케이크가 가득 차 있다. 위에는 크림치즈와 크럼블이 가득! . 비주얼에서 이미 끝나버린 밤호박치즈.... 호박 뚜껑 뒤집어쓴거 너무 귀엽쟈나!!!!!!! 귀여우니 내가 다 먹어치워버려야지ㅎㅎㅎ . 그냥 먹어도 맛있는 밤호박에 치즈케이크를 더했으니 당연 맛있을 수 밖에 없다. 맛없없 조합이라구요!!!! 그리고 내가 좋아하는 크럼블까지 있으니 진짜 말해뭐해다 . 크럼블 없었으면 아밤요 생각나는 비주얼일테지만(억지) 사실은 치케로 꽉 채워진 밤호박 . 빵 먹는건데 괜히 밤호박까지 먹고 있으니 다이어트식 먹는 기분이라 건강해지는 느낌들고 좋네여ㅎㅁㅎ(대단한 착각....","라페뜨,미니제주밤호박치즈"
855,duck_f.d.p, 강남 계란을 질리도록 먹었지 . . .,"낙원테산도,오므라이스,타마고산도,김치오믈렛,낙원오믈렛,맛스타그램,맛,소통,좋아요,일상,일상스타그램,선팔,맞팔,팔로우,potd,daily,좋아요반사,coffee,instagram,인스타,like,먹스타그램,카페스타그램,카페,먹방,맛집,먹부림,존맛탱,jmt,cafe"
856,suljjin, 사천 사주리 “커피스테이” 급으로 가게된 카페 생각보다 분위기도 괜찮네 다음에는 창가자리 앉아봐야징,
857,cafe._tambang," 큰 창으로 들어오는 바람과 햇살이 너무 마음에 들었던 카페 ღ 가장 기본적인 아아를 시켰는데 쓴맛도, 신맛도 안나서 너무 맛있었다(개인적으로 산미있는 커피는 ) 커피를 빨리 마시지만 않았다면 계속 앉아있고만 싶었던 카페 . . .","인스타충의_카페탐방,일산,카페,일산카페,일산카페추천,밤리단길카페,정발산동카페,풍산역카페,풍산역근처카페,밤리단길카페추천,햇살맛집,일산맛집,페이어텐션,payattention_coffee,좋아요,좋아요반사,인친,소통,카페투어,팔로우,follow"
